"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.072167714E1,-5.730590820E-1,9.404022217E0,2.453094482E0,9.735589510E0
1.072420214E1,-5.445556641E-1,9.346130371E0,2.365234375E0,9.656139365E0
1.072667714E1,-4.875793457E-1,9.275909424E0,2.303466797E0,9.570067322E0
1.072915214E1,-4.529113770E-1,9.218414307E0,2.232818604E0,9.495776427E0
1.073163438E1,-4.195861816E-1,9.175842285E0,2.173919678E0,9.439176922E0
1.073410938E1,-3.807983398E-1,9.138854980E0,2.099060059E0,9.384547451E0
1.073658438E1,-3.277587891E-1,9.116241455E0,2.020874023E0,9.343297914E0
1.073905938E1,-2.821044922E-1,9.115447998E0,1.947021484E0,9.325334729E0
1.074158438E1,-2.512207031E-1,9.108856201E0,1.887756348E0,9.305804488E0
1.074405938E1,-2.067260742E-1,9.086944580E0,1.832092285E0,9.272101143E0
1.074653438E1,-1.981811523E-1,9.095764160E0,1.769744873E0,9.268451777E0
1.074901678E1,-1.764526367E-1,9.108856201E0,1.726562500E0,9.272724243E0
1.075149178E1,-1.567687988E-1,9.114898682E0,1.691497803E0,9.271845515E0
1.075396678E1,-1.552124023E-1,9.129211426E0,1.684143066E0,9.284553302E0
1.075644178E1,-1.681823730E-1,9.150695801E0,1.699157715E0,9.308633406E0
1.075894818E1,-1.735229492E-1,9.159637451E0,1.730224609E0,9.323236865E0
1.076147318E1,-1.783142090E-1,9.168609619E0,1.768951416E0,9.339399735E0
1.076394818E1,-2.069091797E-1,9.208404541E0,1.815093994E0,9.387869397E0
1.076642318E1,-2.299499512E-1,9.228271484E0,1.858978271E0,9.416457496E0
1.076889818E1,-2.418823242E-1,9.238983154E0,1.928161621E0,9.441139975E0
1.077137318E1,-2.745666504E-1,9.265075684E0,1.988677979E0,9.480076707E0
1.077384818E1,-2.715148926E-1,9.286682129E0,2.037414551E0,9.511426988E0
1.077632318E1,-2.594604492E-1,9.284484863E0,2.073730469E0,9.516792367E0
1.077884818E1,-2.452392578E-1,9.289398193E0,2.112579346E0,9.529745672E0
1.078132318E1,-2.557067871E-1,9.298126221E0,2.154724121E0,9.547951257E0
1.078379818E1,-2.448730469E-1,9.296142578E0,2.208099365E0,9.557925112E0
1.078627318E1,-2.141723633E-1,9.298980713E0,2.266876221E0,9.573695206E0
1.078874818E1,-1.994934082E-1,9.295501709E0,2.300109863E0,9.577925403E0
1.079122318E1,-1.775817871E-1,9.275573730E0,2.341705322E0,9.568248907E0
1.079369818E1,-1.794433594E-1,9.266571045E0,2.381103516E0,9.569283819E0
1.079622318E1,-1.803894043E-1,9.271484375E0,2.441711426E0,9.589312673E0
1.079869818E1,-1.763916016E-1,9.251861572E0,2.486785889E0,9.581866238E0
1.080117318E1,-1.323547363E-1,9.209136963E0,2.525878906E0,9.550172021E0
1.080364818E1,-1.115112305E-1,9.178771973E0,2.560180664E0,9.529785659E0
1.080612318E1,-1.049194336E-1,9.146514893E0,2.581420898E0,9.504392491E0
1.080859818E1,-1.058349609E-1,9.116882324E0,2.606262207E0,9.482686700E0
1.081107318E1,-1.078491211E-1,9.113342285E0,2.625610352E0,9.484643839E0
1.081359818E1,-1.000061035E-1,9.094909668E0,2.645721436E0,9.472445566E0
1.081607318E1,-9.973144531E-2,9.080383301E0,2.643005371E0,9.457736761E0
1.081854818E1,-1.175537109E-1,9.086914062E0,2.652709961E0,9.466926438E0
1.082102553E1,-1.289367676E-1,9.105804443E0,2.635040283E0,9.480281459E0
1.082350053E1,-1.508483887E-1,9.111389160E0,2.618896484E0,9.481497058E0
1.082597553E1,-1.747131348E-1,9.128845215E0,2.615844727E0,9.497840979E0
1.082845053E1,-1.927795410E-1,9.142791748E0,2.611938477E0,9.510521937E0
1.083097553E1,-2.119445801E-1,9.155364990E0,2.598907471E0,9.519451069E0
1.083345053E1,-2.336730957E-1,9.179138184E0,2.584045410E0,9.538787742E0
1.083592553E1,-2.366638184E-1,9.183990479E0,2.561065674E0,9.537334442E0
1.083840053E1,-1.914062500E-1,9.147247314E0,2.527435303E0,9.491928097E0
1.084092553E1,-1.521606445E-1,9.095703125E0,2.529937744E0,9.442221835E0
1.084340053E1,-1.023559570E-1,9.054931641E0,2.528991699E0,9.402024398E0
1.084587553E1,-7.757568359E-2,9.008117676E0,2.541442871E0,9.360081940E0
1.084835053E1,-4.901123047E-2,8.982330322E0,2.556701660E0,9.339238914E0
1.085082553E1,-9.582519531E-3,8.941101074E0,2.578369141E0,9.305448279E0
1.085330053E1,2.078247070E-2,8.886199951E0,2.575622559E0,9.251962659E0
1.085577553E1,4.446411133E-2,8.866210938E0,2.587219238E0,9.236090993E0
1.085830053E1,1.766967773E-2,8.874481201E0,2.576202393E0,9.240862924E0
1.086077553E1,-3.298950195E-2,8.935058594E0,2.543182373E0,9.290001989E0
1.086325053E1,-6.637573242E-2,8.982208252E0,2.500030518E0,9.323873841E0
1.086573230E1,-9.265136719E-2,9.010467529E0,2.450988770E0,9.338332577E0
1.086820730E1,-1.153564453E-1,9.057586670E0,2.398925781E0,9.370593807E0
1.087068230E1,-1.540222168E-1,9.098144531E0,2.340759277E0,9.395696395E0
1.087315730E1,-1.725769043E-1,9.162384033E0,2.312072754E0,9.451176878E0
1.087568230E1,-2.020568848E-1,9.189544678E0,2.278442383E0,9.469944987E0
1.087815730E1,-2.073974609E-1,9.240234375E0,2.270111084E0,9.517265855E0
1.088063230E1,-2.099609375E-1,9.260833740E0,2.275756836E0,9.538668373E0
1.088310730E1,-2.485046387E-1,9.293334961E0,2.291259766E0,9.574847287E0
1.088563230E1,-2.818603516E-1,9.345123291E0,2.298858643E0,9.627851559E0
1.088810730E1,-3.095703125E-1,9.368286133E0,2.318969727E0,9.655995000E0
1.089058230E1,-3.268737793E-1,9.384979248E0,2.341888428E0,9.678281013E0
1.089305865E1,-3.685913086E-1,9.390533447E0,2.365295410E0,9.690851374E0
1.089553365E1,-4.201965332E-1,9.415252686E0,2.395629883E0,9.724329838E0
1.089800865E1,-4.929809570E-1,9.430419922E0,2.417907715E0,9.747929413E0
1.090048365E1,-5.611267090E-1,9.443267822E0,2.434112549E0,9.768063997E0
1.090300865E1,-6.040649414E-1,9.436584473E0,2.450286865E0,9.768210004E0
1.090548365E1,-6.276855469E-1,9.428436279E0,2.471588135E0,9.767197537E0
1.090795865E1,-6.588745117E-1,9.411743164E0,2.477752686E0,9.754705704E0
1.091044803E1,-6.910400391E-1,9.412689209E0,2.485595703E0,9.759838138E0
1.091292303E1,-7.044982910E-1,9.406219482E0,2.485473633E0,9.754530331E0
1.091539803E1,-7.089233398E-1,9.390533447E0,2.485412598E0,9.739710802E0
1.091787303E1,-7.088012695E-1,9.373596191E0,2.494873047E0,9.725795408E0
1.092039803E1,-6.989746094E-1,9.348999023E0,2.510131836E0,9.705313497E0
1.092287303E1,-6.696472168E-1,9.331939697E0,2.508819580E0,9.686470028E0
1.092534803E1,-6.485900879E-1,9.320343018E0,2.496002197E0,9.670547556E0
1.092783631E1,-6.256103516E-1,9.311584473E0,2.484710693E0,9.657679894E0
1.093031131E1,-5.954284668E-1,9.296203613E0,2.470642090E0,9.637323748E0
1.093278631E1,-5.671997070E-1,9.272979736E0,2.446746826E0,9.607103556E0
1.093526131E1,-5.450439453E-1,9.271606445E0,2.408630371E0,9.594855874E0
1.093778631E1,-5.249328613E-1,9.266235352E0,2.362487793E0,9.577056994E0
1.094026131E1,-5.057678223E-1,9.264617920E0,2.309753418E0,9.561584970E0
1.094273631E1,-5.055847168E-1,9.264373779E0,2.258148193E0,9.549003649E0
1.094522496E1,-5.122375488E-1,9.252532959E0,2.208526611E0,9.526244971E0
1.094769996E1,-5.129089355E-1,9.248382568E0,2.150878906E0,9.509044946E0
1.095017496E1,-5.239562988E-1,9.236053467E0,2.098937988E0,9.486029439E0
1.095264996E1,-5.152893066E-1,9.232299805E0,2.070373535E0,9.475617623E0
1.095517496E1,-5.021362305E-1,9.216064453E0,2.059967041E0,9.456820238E0
1.095764996E1,-4.871520996E-1,9.195068359E0,2.062652588E0,9.436161031E0
1.096012496E1,-4.856567383E-1,9.191772461E0,2.096252441E0,9.440276359E0
1.096259996E1,-4.644775391E-1,9.169036865E0,2.132141113E0,9.425126108E0
1.096512496E1,-4.359741211E-1,9.162200928E0,2.161529541E0,9.423810760E0
1.096759996E1,-4.378967285E-1,9.147064209E0,2.206848145E0,9.419698292E0
1.097007496E1,-4.207153320E-1,9.123535156E0,2.257476807E0,9.408086770E0
1.097255074E1,-4.266357422E-1,9.115692139E0,2.299316406E0,9.410882911E0
1.097502574E1,-4.187927246E-1,9.104248047E0,2.340759277E0,9.409669167E0
1.097750074E1,-4.035339355E-1,9.103179932E0,2.375762939E0,9.416739035E0
1.097997574E1,-3.918151855E-1,9.064270020E0,2.380920410E0,9.379940945E0
1.098250074E1,-4.082031250E-1,9.065063477E0,2.389221191E0,9.383516586E0
1.098497574E1,-4.183959961E-1,9.052856445E0,2.405578613E0,9.376357155E0
1.098745074E1,-4.114379883E-1,9.041656494E0,2.404205322E0,9.364883160E0
1.098994345E1,-4.140625000E-1,9.050750732E0,2.402587891E0,9.373364665E0
1.099241844E1,-3.972473145E-1,9.043853760E0,2.390655518E0,9.362923158E0
1.099489344E1,-4.064025879E-1,9.043151855E0,2.389709473E0,9.362396590E0
1.099736845E1,-4.108581543E-1,9.022613525E0,2.393951416E0,9.343840893E0
1.099989345E1,-4.309082031E-1,9.048126221E0,2.395812988E0,9.369855381E0
1.100236844E1,-4.228210449E-1,9.068420410E0,2.406158447E0,9.391731728E0
1.100484344E1,-4.443054199E-1,9.097503662E0,2.418670654E0,9.424009122E0
1.100733298E1,-4.602966309E-1,9.129455566E0,2.448364258E0,9.463261566E0
1.100980798E1,-4.819030762E-1,9.149261475E0,2.463867188E0,9.487457912E0
1.101228298E1,-5.321655273E-1,9.177032471E0,2.497100830E0,9.525578075E0
1.101475798E1,-5.688171387E-1,9.217193604E0,2.516662598E0,9.571509886E0
1.101728298E1,-6.113586426E-1,9.266876221E0,2.530670166E0,9.625645213E0
1.101975798E1,-6.535644531E-1,9.290527344E0,2.558624268E0,9.658550769E0
1.102223298E1,-7.087402344E-1,9.314941406E0,2.581237793E0,9.691915944E0
1.102471949E1,-7.353820801E-1,9.320739746E0,2.599273682E0,9.704287706E0
1.102719449E1,-7.435913086E-1,9.330688477E0,2.623138428E0,9.720881168E0
1.102966949E1,-7.664489746E-1,9.350738525E0,2.647460938E0,9.748477031E0
1.103214449E1,-7.614746094E-1,9.366546631E0,2.663299561E0,9.767558749E0
1.103466949E1,-7.645263672E-1,9.363494873E0,2.675048828E0,9.768081850E0
1.103714449E1,-7.508239746E-1,9.357879639E0,2.701141357E0,9.768818383E0
1.103961949E1,-6.985168457E-1,9.349121094E0,2.711242676E0,9.759345667E0
1.104210766E1,-6.509704590E-1,9.337097168E0,2.718505859E0,9.746559402E0
1.104458266E1,-6.002197266E-1,9.321228027E0,2.734405518E0,9.732549984E0
1.104705766E1,-5.724487305E-1,9.290710449E0,2.746276855E0,9.705000503E0
1.104953266E1,-5.227050781E-1,9.263061523E0,2.762298584E0,9.680280102E0
1.105205766E1,-5.038452148E-1,9.218994141E0,2.766448975E0,9.638306537E0
1.105453266E1,-4.508361816E-1,9.187683105E0,2.784088135E0,9.610823110E0
1.105700766E1,-4.176635742E-1,9.161895752E0,2.792419434E0,9.587094603E0
1.105948266E1,-3.925170898E-1,9.132873535E0,2.799468994E0,9.560359581E0
1.106200766E1,-3.739013672E-1,9.102233887E0,2.802062988E0,9.531108065E0
1.106448266E1,-3.512878418E-1,9.081939697E0,2.795227051E0,9.508855140E0
1.106695766E1,-3.273010254E-1,9.071228027E0,2.767517090E0,9.489649874E0
1.106943355E1,-3.099975586E-1,9.052429199E0,2.744293213E0,9.464339287E0
1.107190855E1,-2.939453125E-1,9.059600830E0,2.730590820E0,9.466725795E0
1.107438355E1,-2.991027832E-1,9.049194336E0,2.708129883E0,9.450468140E0
1.107685855E1,-3.162841797E-1,9.045410156E0,2.679534912E0,9.439247212E0
1.107938355E1,-3.444213867E-1,9.067138672E0,2.653381348E0,9.453679832E0
1.108185855E1,-3.675231934E-1,9.071807861E0,2.643615723E0,9.456292892E0
1.108433355E1,-4.043273926E-1,9.094207764E0,2.632659912E0,9.476233097E0
1.108682631E1,-4.419555664E-1,9.126647949E0,2.621276855E0,9.505899214E0
1.108930131E1,-5.051269531E-1,9.156463623E0,2.607635498E0,9.533925855E0
1.109177631E1,-5.563049316E-1,9.179931641E0,2.594482422E0,9.555729127E0
1.109425131E1,-6.153564453E-1,9.217254639E0,2.593109131E0,9.594824730E0
1.109677631E1,-6.823425293E-1,9.243591309E0,2.576751709E0,9.620250567E0
1.109925131E1,-7.643432617E-1,9.255920410E0,2.567291260E0,9.635728705E0
1.110172631E1,-8.371887207E-1,9.299560547E0,2.556701660E0,9.680879851E0
1.110421792E1,-9.050598145E-1,9.330749512E0,2.563903809E0,9.718828245E0
1.110669292E1,-9.926452637E-1,9.344757080E0,2.586456299E0,9.746773091E0
1.110916792E1,-1.064147949E0,9.363861084E0,2.609313965E0,9.778692378E0
1.111164292E1,-1.128753662E0,9.391204834E0,2.623443604E0,9.815868245E0
1.111416792E1,-1.192779541E0,9.417236328E0,2.638580322E0,9.852368711E0
1.111664292E1,-1.234100342E0,9.442077637E0,2.669952393E0,9.889614731E0
1.111911792E1,-1.257568359E0,9.449157715E0,2.718383789E0,9.912500700E0
1.112160714E1,-1.289276123E0,9.442382812E0,2.761535645E0,9.922041383E0
1.112408214E1,-1.316284180E0,9.431427002E0,2.801818848E0,9.926460003E0
1.112655714E1,-1.311370850E0,9.436157227E0,2.852081299E0,9.944602780E0
1.112903214E1,-1.304656982E0,9.438964844E0,2.904235840E0,9.961464399E0
1.113155714E1,-1.286895752E0,9.422576904E0,2.984252930E0,9.967287582E0
1.113403214E1,-1.263061523E0,9.396636963E0,3.038848877E0,9.956239909E0
1.113650714E1,-1.247619629E0,9.371856689E0,3.098388672E0,9.949284643E0
1.113900136E1,-1.211761475E0,9.368713379E0,3.148498535E0,9.957620161E0
1.114147636E1,-1.170104980E0,9.354339600E0,3.203094482E0,9.956537012E0
1.114395136E1,-1.136901855E0,9.335723877E0,3.232421875E0,9.944688900E0
1.114642636E1,-1.102935791E0,9.314544678E0,3.255981445E0,9.928676905E0
1.114895136E1,-1.063873291E0,9.297119141E0,3.280426025E0,9.916120492E0
1.115142636E1,-1.044342041E0,9.287109375E0,3.283233643E0,9.905588019E0
1.115390136E1,-1.027832031E0,9.277832031E0,3.285217285E0,9.895820254E0
1.115638855E1,-1.006042480E0,9.266937256E0,3.286407471E0,9.883760501E0
1.115886355E1,-9.943847656E-1,9.256042480E0,3.276763916E0,9.869159297E0
1.116133855E1,-9.760437012E-1,9.245452881E0,3.240264893E0,9.845322588E0
1.116381355E1,-9.618225098E-1,9.244384766E0,3.213195801E0,9.834041869E0
1.116633855E1,-9.656372070E-1,9.227447510E0,3.184997559E0,9.809304369E0
1.116881355E1,-9.543151855E-1,9.221343994E0,3.142089844E0,9.788596994E0
1.117128855E1,-9.459533691E-1,9.211212158E0,3.083068848E0,9.759434959E0
1.117377246E1,-9.363098145E-1,9.200073242E0,3.035980225E0,9.733200895E0
1.117624746E1,-9.174499512E-1,9.204742432E0,2.980712891E0,9.718726613E0
1.117872246E1,-9.126586914E-1,9.191040039E0,2.911163330E0,9.684164126E0
1.118119746E1,-9.151916504E-1,9.180572510E0,2.866271973E0,9.661055966E0
1.118370850E1,-9.163818359E-1,9.175262451E0,2.823669434E0,9.643562920E0
1.118618350E1,-9.019470215E-1,9.174407959E0,2.774169922E0,9.627008288E0
1.118865850E1,-8.925476074E-1,9.158599854E0,2.737823486E0,9.600639039E0
1.119113350E1,-8.686218262E-1,9.156646729E0,2.721008301E0,9.591796983E0
1.119365850E1,-8.622131348E-1,9.163146973E0,2.711059570E0,9.594608795E0
1.119613350E1,-8.498840332E-1,9.150817871E0,2.703002930E0,9.579456948E0
1.119860850E1,-8.449096680E-1,9.146087646E0,2.720397949E0,9.579423604E0
1.120109803E1,-8.312072754E-1,9.161529541E0,2.731597900E0,9.596153196E0
1.120357303E1,-8.104858398E-1,9.160400391E0,2.746917725E0,9.597675739E0
1.120604803E1,-7.915344238E-1,9.158233643E0,2.787750244E0,9.605796251E0
1.120852303E1,-7.727355957E-1,9.168121338E0,2.819458008E0,9.622936798E0
1.121104803E1,-7.589721680E-1,9.171234131E0,2.838684082E0,9.630456975E0
1.121352303E1,-7.267456055E-1,9.167236328E0,2.865325928E0,9.632054492E0
1.121599803E1,-7.227478027E-1,9.167053223E0,2.896514893E0,9.640903884E0
1.121847303E1,-6.940307617E-1,9.186553955E0,2.912719727E0,9.662214470E0
1.122099803E1,-6.648559570E-1,9.167877197E0,2.907409668E0,9.640800627E0
1.122347303E1,-6.512756348E-1,9.175262451E0,2.897888184E0,9.644032192E0
1.122594803E1,-6.300964355E-1,9.173095703E0,2.861022949E0,9.629546127E0
1.122842303E1,-6.259765625E-1,9.159637451E0,2.835083008E0,9.608772063E0
1.123089803E1,-6.259765625E-1,9.146453857E0,2.815338135E0,9.590390693E0
1.123337303E1,-6.304016113E-1,9.152740479E0,2.793304443E0,9.590235355E0
1.123584803E1,-6.171569824E-1,9.158966064E0,2.772003174E0,9.589136755E0
1.123837303E1,-6.215820312E-1,9.144073486E0,2.750640869E0,9.569037012E0
1.124084803E1,-6.257934570E-1,9.162872314E0,2.748840332E0,9.586760124E0
1.124332303E1,-6.359558105E-1,9.153411865E0,2.755249023E0,9.580228899E0
1.124580746E1,-6.661376953E-1,9.171478271E0,2.785888672E0,9.608378053E0
1.124828246E1,-6.815795898E-1,9.181884766E0,2.804992676E0,9.624943766E0
1.125075746E1,-6.810302734E-1,9.186370850E0,2.849212646E0,9.642158696E0
1.125323246E1,-6.581726074E-1,9.187164307E0,2.879028320E0,9.650180477E0
1.125575746E1,-6.535644531E-1,9.184356689E0,2.909729004E0,9.656400839E0
1.125823246E1,-6.487121582E-1,9.183441162E0,2.936553955E0,9.663320763E0
1.126070746E1,-6.539611816E-1,9.158355713E0,2.981079102E0,9.653495595E0
1.126318246E1,-6.263122559E-1,9.132629395E0,3.022186279E0,9.640062064E0
1.126570746E1,-5.790405273E-1,9.101318359E0,3.028472900E0,9.609418917E0
1.126818246E1,-5.302429199E-1,9.079895020E0,3.045196533E0,9.591604300E0
1.127065746E1,-4.897460938E-1,9.064270020E0,3.041290283E0,9.573415734E0
1.127313246E1,-4.588623047E-1,9.028289795E0,3.032806396E0,9.535118556E0
1.127560746E1,-4.151611328E-1,9.005187988E0,3.010162354E0,9.504043711E0
1.127808246E1,-3.624267578E-1,8.982696533E0,3.012268066E0,9.481241958E0
1.128055746E1,-3.009033203E-1,8.955047607E0,2.990295410E0,9.445913778E0
1.128308246E1,-2.707214355E-1,8.950378418E0,2.962829590E0,9.431909833E0
1.128555746E1,-2.406311035E-1,8.927795410E0,2.949645996E0,9.405522086E0
1.128803246E1,-2.052917480E-1,8.899627686E0,2.928771973E0,9.371404532E0
1.129051902E1,-1.656799316E-1,8.863891602E0,2.907684326E0,9.330093907E0
1.129299402E1,-1.186218262E-1,8.836578369E0,2.900939941E0,9.301324688E0
1.129546902E1,-7.852172852E-2,8.812042236E0,2.897094727E0,9.276390025E0
1.129794402E1,-3.506469727E-2,8.804870605E0,2.878906250E0,9.263642756E0
1.130046902E1,5.432128906E-3,8.807678223E0,2.880157471E0,9.266635432E0
1.130294402E1,5.541992188E-2,8.808349609E0,2.881134033E0,9.267741231E0
1.130541902E1,1.009826660E-1,8.826232910E0,2.891845703E0,9.288452856E0
1.130790615E1,1.313781738E-1,8.859588623E0,2.914276123E0,9.327517146E0
1.131038115E1,1.349182129E-1,8.917327881E0,2.935638428E0,9.389084750E0
1.131285615E1,1.224060059E-1,8.987548828E0,2.947784424E0,9.459410668E0
1.131533115E1,9.078979492E-2,9.055358887E0,2.955688477E0,9.525957260E0
1.131785615E1,5.938720703E-2,9.117980957E0,2.958343506E0,9.586078441E0
1.132033115E1,-1.113891602E-2,9.188049316E0,2.942596436E0,9.647758709E0
1.132280615E1,-5.242919922E-2,9.254730225E0,2.922912598E0,9.705472601E0
1.132529907E1,-1.179809570E-1,9.304290771E0,2.876739502E0,9.739577836E0
1.132777407E1,-2.027893066E-1,9.350799561E0,2.810302734E0,9.766083011E0
1.133024907E1,-2.693481445E-1,9.390014648E0,2.753326416E0,9.789061746E0
1.133272407E1,-3.171691895E-1,9.410827637E0,2.687377930E0,9.792153657E0
1.133524907E1,-3.428649902E-1,9.425384521E0,2.625183105E0,9.790148932E0
1.133772407E1,-3.902587891E-1,9.422271729E0,2.570007324E0,9.774274607E0
1.134019907E1,-4.032897949E-1,9.401092529E0,2.517730713E0,9.740746960E0
1.134269397E1,-4.546508789E-1,9.376373291E0,2.461364746E0,9.704710193E0
1.134516897E1,-4.837341309E-1,9.363922119E0,2.427673340E0,9.685588986E0
1.134764397E1,-5.033264160E-1,9.334533691E0,2.406524658E0,9.652886493E0
1.135011897E1,-5.200195312E-1,9.291412354E0,2.374877930E0,9.604207881E0
1.135264397E1,-5.574951172E-1,9.258453369E0,2.338043213E0,9.565364899E0
1.135511897E1,-5.894470215E-1,9.223541260E0,2.316802979E0,9.528312401E0
1.135759397E1,-6.099243164E-1,9.198883057E0,2.287353516E0,9.498602174E0
1.136008256E1,-6.246337891E-1,9.192474365E0,2.240539551E0,9.482181701E0
1.136255756E1,-6.360778809E-1,9.167175293E0,2.209960938E0,9.451223480E0
1.136503256E1,-6.403808594E-1,9.150482178E0,2.158142090E0,9.423321549E0
1.136750756E1,-6.370239258E-1,9.142883301E0,2.106292725E0,9.403966375E0
1.137003256E1,-6.267395020E-1,9.142272949E0,2.051361084E0,9.390529238E0
1.137250756E1,-6.195068359E-1,9.146392822E0,2.010589600E0,9.385241655E0
1.137498256E1,-6.044616699E-1,9.159393311E0,1.963134766E0,9.386892874E0
1.137747308E1,-5.993347168E-1,9.172790527E0,1.910522461E0,9.388790350E0
1.137999808E1,-6.004638672E-1,9.184295654E0,1.867584229E0,9.391470299E0
1.138247308E1,-5.890808105E-1,9.212829590E0,1.836517334E0,9.412547008E0
1.138494808E1,-5.883789062E-1,9.229370117E0,1.821685791E0,9.425815700E0
1.138742308E1,-5.896911621E-1,9.242523193E0,1.807037354E0,9.435960717E0
1.138989808E1,-5.978393555E-1,9.256042480E0,1.811157227E0,9.450503944E0
1.139237308E1,-6.080627441E-1,9.270050049E0,1.806243896E0,9.463936032E0
1.139484808E1,-6.224975586E-1,9.263427734E0,1.806488037E0,9.458435158E0
1.139737308E1,-6.327819824E-1,9.245513916E0,1.821380615E0,9.444435820E0
1.139984808E1,-6.425476074E-1,9.231506348E0,1.858978271E0,9.438716920E0
1.140232308E1,-6.448669434E-1,9.217742920E0,1.877532959E0,9.429091575E0
1.140480876E1,-6.576232910E-1,9.206604004E0,1.916320801E0,9.426892971E0
1.140733376E1,-6.508178711E-1,9.202789307E0,1.958282471E0,9.431318315E0
1.140980876E1,-6.537475586E-1,9.187927246E0,1.979156494E0,9.421382774E0
1.141228376E1,-6.470947266E-1,9.167938232E0,2.026702881E0,9.411553941E0
1.141475876E1,-6.329650879E-1,9.158599854E0,2.065368652E0,9.409906681E0
1.141723376E1,-6.142272949E-1,9.150115967E0,2.112945557E0,9.410974248E0
1.141970876E1,-5.904846191E-1,9.139862061E0,2.146759033E0,9.407142229E0
1.142218376E1,-5.775451660E-1,9.133239746E0,2.198303223E0,9.411809801E0
1.142470876E1,-5.588684082E-1,9.137481689E0,2.244506836E0,9.425694482E0
1.142718376E1,-5.534057617E-1,9.136291504E0,2.276824951E0,9.431967570E0
1.142965876E1,-5.434265137E-1,9.166198730E0,2.326629639E0,9.472471537E0
1.143213584E1,-5.405578613E-1,9.180816650E0,2.371276855E0,9.497502361E0
1.143461084E1,-5.659179688E-1,9.206665039E0,2.415222168E0,9.535000913E0
1.143708584E1,-5.863342285E-1,9.242889404E0,2.452545166E0,9.580697791E0
1.143956084E1,-6.062011719E-1,9.265380859E0,2.502471924E0,9.616502902E0
1.144208584E1,-6.220703125E-1,9.301666260E0,2.537200928E0,9.661540003E0
1.144456084E1,-6.406860352E-1,9.315124512E0,2.565856934E0,9.683266240E0
1.144703584E1,-6.707458496E-1,9.337982178E0,2.599609375E0,9.716263688E0
